Product_ID,Category,Subcategory,Region,Warehouse_ID,Season,Demand,Lead_Time,Supplier_Reliability,Promotion,Stock_Level,Price,Transport_Cost,Demand_Prev_1_Month,Demand_Prev_2_Month,Demand_Prev_3_Month
2478,Raw_Materials,Herbs,North,2,Summer,375,5,0.8384464009054128,1,291,1.3233824464666268,12.0,427,366,422
2479,Grocery,Bakery,North,4,Fall,405,6,0.8899919152737219,0,904,11.665913665804581,14.399999999999999,413,477,377
2480,Electronics,Accessories,East,3,Summer,423,12,0.83143256459835,1,62,288.2923020360433,24.0,441,429,490
2481,Electronics,Laptops,South,2,Fall,783,8,0.911801307797178,1,562,1366.218998492035,14.4,635,716,778
2482,Electronics,Accessories,West,5,Summer,679,13,0.9327426505040388,0,859,155.1118638794009,28.6,776,639,722
2483,Electronics,Gaming,North,1,Spring,84,10,0.8124868568056022,1,879,169.63318475621165,24.0,80,87,70
2484,Raw_Materials,Spices,North,1,Summer,146,6,0.9742264242164336,0,542,4.088481382886243,14.399999999999999,173,137,145
2485,Beverages,Tea,North,3,Summer,244,3,0.8370281770084071,0,386,4.979802530595144,7.199999999999999,206,247,196
2486,Beverages,Soda,South,4,Fall,94,5,0.8450724850640647,0,304,9.523321247315915,9.0,110,85,89
2487,Grocery,Frozen,South,5,Fall,515,5,0.9322699680166127,0,217,7.716684675795477,9.0,542,483,423
2488,Grocery,Dairy,East,3,Summer,226,6,0.8937502120868829,0,672,2.1354341741956997,12.0,185,244,261
2489,Raw_Materials,Vegetables,South,1,Fall,136,8,0.8998791198342132,1,486,6.2413750930267735,14.4,161,140,145
2490,Beverages,Water,West,3,Fall,213,4,0.8256309969126265,1,979,4.524054430671232,8.8,171,178,237
2491,Beverages,Juice,East,5,Fall,73,4,0.9611471643752817,0,963,7.396241911739953,8.0,79,86,72
2492,Electronics,Smartphones,East,2,Winter,466,8,0.923410849220842,1,78,821.612423616966,16.0,538,381,531
2493,Raw_Materials,Spices,West,5,Fall,358,5,0.8270764086618912,0,852,5.848850488668879,11.0,311,298,411
2494,Raw_Materials,Vegetables,West,2,Winter,285,7,0.8747998734051192,0,934,0.9649546777675967,15.400000000000002,267,307,268
2495,Electronics,Audio,West,2,Winter,367,7,0.962081986547006,1,839,29.484530346990457,15.400000000000002,375,397,348
2496,Raw_Materials,Fruits,East,2,Fall,206,3,0.9136710091973241,0,446,3.339062186383559,6.0,220,166,206
2497,Raw_Materials,Vegetables,East,3,Summer,233,2,0.8217297558265861,0,310,5.698746033664556,4.0,267,246,190
2498,Grocery,Snacks,East,1,Fall,318,4,0.8745554091578573,1,36,4.1315553766839175,8.0,351,258,381
2499,Beverages,Water,West,3,Spring,249,4,0.8485388796911469,0,637,4.900606461663148,8.8,235,294,234
2500,Raw_Materials,Spices,West,1,Summer,118,2,0.9034931107307453,0,939,7.856076979797308,4.4,133,127,116
2501,Grocery,Bakery,North,5,Winter,376,4,0.9686722257743979,0,663,4.008243763242837,9.6,446,328,414
2502,Beverages,Soda,South,4,Winter,197,2,0.8872534269608839,0,562,8.631491155942271,3.6,175,170,181
2503,Electronics,Accessories,North,5,Summer,207,5,0.8866684060736646,1,115,251.12904774713505,12.0,171,212,182
2504,Grocery,Frozen,West,3,Summer,152,3,0.9810701804654074,0,595,13.478930594045838,6.6000000000000005,147,160,129
2505,Grocery,Canned,East,3,Fall,295,1,0.9152370825014545,0,581,13.81198441080302,2.0,340,334,298
2506,Beverages,Coffee,West,1,Winter,238,2,0.9132382174794814,0,819,5.56588173158319,4.4,204,276,190
2507,Electronics,Accessories,South,3,Spring,462,10,0.8523819783750779,0,643,210.94145929476122,18.0,533,442,500
2508,Grocery,Canned,North,2,Fall,240,3,0.9215445495674253,0,956,9.66447276821972,7.199999999999999,287,273,236
2509,Raw_Materials,Fruits,North,3,Summer,65,6,0.9151820934834793,0,724,2.8171140527416774,14.399999999999999,53,66,65
2510,Raw_Materials,Herbs,East,1,Winter,109,5,0.8793702940683729,0,20,2.598406896160305,10.0,108,107,98
2511,Raw_Materials,Herbs,North,1,Summer,342,2,0.9981391131798361,0,940,3.0617747712581846,4.8,318,369,297
2512,Electronics,Laptops,North,2,Summer,278,7,0.9763781929896174,0,668,827.6865980115382,16.8,266,233,300
2513,Grocery,Snacks,West,1,Summer,315,1,0.9499172580153631,1,225,11.603369706899137,2.2,308,285,278
2514,Raw_Materials,Vegetables,North,4,Fall,178,6,0.9074691176826001,1,895,7.734296513198869,14.399999999999999,195,200,197
2515,Electronics,Laptops,North,5,Spring,90,5,0.8924119603789261,1,330,1801.6576127571175,12.0,93,90,79
2516,Raw_Materials,Spices,North,3,Spring,440,9,0.8369794790446399,0,469,2.134553030662854,21.599999999999998,521,511,459
2517,Beverages,Water,East,4,Winter,159,3,0.8611474948029247,0,966,1.4672392364096185,6.0,148,132,168
2518,Grocery,Frozen,East,3,Summer,233,2,0.9547921599646421,1,824,11.599314699010451,4.0,236,215,233
2519,Grocery,Canned,West,4,Spring,268,6,0.8907497907875103,0,535,6.4629932827206265,13.200000000000001,301,252,321
2520,Electronics,Accessories,North,3,Summer,349,13,0.9764539033139003,0,588,250.89153252668018,31.2,331,338,331
2521,Electronics,Audio,East,2,Winter,353,9,0.8295822272691058,1,701,238.1860230442066,18.0,348,421,407
2522,Grocery,Snacks,East,1,Summer,455,4,0.9016694192027274,1,886,9.755743527986107,8.0,488,420,394
2523,Raw_Materials,Fruits,West,1,Spring,95,5,0.9293931368042617,1,763,2.4150450078454653,11.0,108,95,88
2524,Raw_Materials,Vegetables,South,2,Summer,305,6,0.9033696912615852,1,169,1.2802682587261025,10.8,294,309,261
2525,Beverages,Coffee,North,4,Spring,63,1,0.9778453783169975,0,473,3.2738349345052167,2.4,63,69,65
2526,Raw_Materials,Spices,East,5,Winter,191,7,0.9979126563658279,0,531,4.323197715091004,14.0,227,192,201
2527,Electronics,Accessories,West,4,Summer,407,12,0.823166931668274,1,645,294.249633179867,26.400000000000002,332,424,399
2528,Electronics,Gaming,West,1,Spring,547,5,0.8259909808153842,0,282,37.832427256100424,11.0,535,602,595
2529,Raw_Materials,Grains,West,5,Winter,135,4,0.8260648227120243,1,250,2.0005400061194885,8.8,142,113,154
2530,Electronics,Accessories,East,3,Summer,214,10,0.9362354192141056,0,945,195.63824815387906,20.0,171,253,237
2531,Grocery,Snacks,North,5,Winter,98,2,0.8745352190991676,0,973,5.261101525338388,4.8,101,111,87
2532,Grocery,Dairy,South,4,Spring,136,1,0.9466629322531812,1,968,13.01906019215838,1.8,111,129,126
2533,Raw_Materials,Grains,North,2,Summer,150,9,0.8810942945773957,0,664,1.5456274029919626,21.599999999999998,171,163,142
2534,Grocery,Frozen,West,3,Summer,168,4,0.9255213442664127,1,874,14.484205330175179,8.8,188,185,148
2535,Grocery,Canned,West,4,Summer,131,4,0.9539716011357787,0,176,13.773248481231375,8.8,106,149,123
2536,Beverages,Tea,South,3,Winter,480,6,0.9096431821309842,1,578,8.98776150409649,10.8,393,420,429
2537,Beverages,Water,North,5,Winter,451,2,0.9079007180900013,0,659,2.557621375870745,4.8,496,487,540
2538,Grocery,Dairy,West,1,Spring,288,1,0.8176468650571269,0,336,5.61294573953702,2.2,272,234,320
2539,Raw_Materials,Vegetables,West,4,Fall,363,3,0.882156348581887,0,874,6.530726316751456,6.6000000000000005,373,307,415
2540,Beverages,Tea,North,2,Summer,79,3,0.9091554306449875,0,538,8.270272590039514,7.199999999999999,71,87,92
2541,Electronics,Audio,West,5,Summer,487,14,0.892396165133282,1,853,217.44911625799705,30.800000000000004,423,547,519
2542,Electronics,Audio,North,4,Spring,351,7,0.9801564000376851,0,282,145.45424682945048,16.8,322,363,305
2543,Electronics,Gaming,West,2,Summer,178,8,0.9813061264238979,0,888,107.24499578856239,17.6,159,183,196
2544,Raw_Materials,Spices,North,4,Winter,192,4,0.9643834761177523,0,385,7.722184521362953,9.6,188,211,154
2545,Grocery,Dairy,South,5,Winter,79,1,0.875059615074624,0,921,2.9496717784368442,1.8,86,91,66
2546,Electronics,Smartphones,West,4,Summer,121,10,0.9434598303375069,0,384,339.3786548657605,22.0,123,117,98
2547,Raw_Materials,Fruits,South,3,Summer,306,7,0.8790576922139219,0,343,0.5684788999239585,12.6,319,258,261
2548,Beverages,Tea,West,5,Winter,401,1,0.8465187197951518,0,12,7.975242186703197,2.2,396,455,441
2549,Grocery,Frozen,West,4,Summer,341,1,0.8685805287101763,1,252,1.7938720435343527,2.2,317,319,393
2550,Beverages,Juice,East,1,Winter,366,1,0.8141929266571072,0,629,5.847792440247209,2.0,313,312,333
2551,Raw_Materials,Fruits,North,4,Fall,477,6,0.8663555018009295,1,60,3.254693308004768,14.399999999999999,449,498,404
2552,Electronics,Laptops,South,3,Fall,172,12,0.8921484434522343,0,891,720.3618351083104,21.6,183,177,156
2553,Electronics,Audio,South,2,Summer,211,11,0.991096178956166,0,359,227.36673632841686,19.8,230,208,223
2554,Raw_Materials,Fruits,South,2,Summer,257,4,0.862682117243925,0,183,0.9125512328295091,7.2,253,293,241
2555,Electronics,Laptops,North,2,Summer,241,12,0.9804907078411041,0,125,977.5907578781785,28.799999999999997,254,219,285
2556,Grocery,Frozen,East,1,Winter,532,1,0.8457716551646994,0,704,8.870677155881275,2.0,470,428,453
2557,Raw_Materials,Spices,South,3,Fall,448,7,0.8381937795518499,1,370,3.5181179251718913,12.6,512,416,535
2558,Beverages,Water,North,5,Fall,285,2,0.903799091286433,0,364,3.332333787932801,4.8,326,229,229
2559,Raw_Materials,Fruits,West,2,Spring,104,3,0.9345022738594813,1,675,7.445007535295351,6.6000000000000005,96,105,101
2560,Grocery,Canned,South,3,Spring,519,5,0.8088664501604563,0,768,14.033585438981298,9.0,528,493,467
2561,Grocery,Snacks,South,4,Summer,345,3,0.8442131730094433,0,85,6.825323554529169,5.4,359,388,354
2562,Raw_Materials,Spices,East,1,Winter,297,4,0.8911367333002633,0,936,3.4530831257106493,8.0,293,332,249
2563,Raw_Materials,Grains,South,3,Summer,348,8,0.8662008671966364,1,765,2.805387856150257,14.4,405,338,400
2564,Electronics,Gaming,South,3,Fall,493,10,0.9425242158696644,0,90,259.6117340154609,18.0,540,437,421
2565,Grocery,Dairy,West,5,Summer,175,6,0.9022321192082634,1,238,8.950814003928661,13.200000000000001,187,169,181
2566,Raw_Materials,Spices,North,3,Summer,64,9,0.83207182112078,0,81,1.171416596768414,21.599999999999998,64,67,52
2567,Raw_Materials,Grains,North,5,Fall,158,8,0.9788930758630181,0,412,6.899905273387756,19.2,131,138,146
2568,Grocery,Snacks,East,1,Fall,169,5,0.8585811350966719,0,227,8.48840777939801,10.0,142,187,145
2569,Raw_Materials,Spices,West,1,Fall,152,4,0.9462262217928847,1,461,3.6169385307943136,8.8,139,141,181
2570,Electronics,Laptops,North,4,Fall,527,7,0.955983155821082,1,920,1006.7974154653368,16.8,466,618,424
2571,Grocery,Canned,West,5,Spring,344,1,0.9926315400512205,0,764,2.391972264381228,2.2,406,345,323
2572,Electronics,Smartphones,North,5,Winter,180,12,0.8997014933048203,1,376,1161.0319407607826,28.799999999999997,173,204,165
2573,Electronics,Audio,West,2,Winter,289,7,0.9231671030928864,0,835,227.54818489224448,15.400000000000002,332,302,307
2574,Electronics,Gaming,East,2,Fall,273,10,0.8669752586959067,1,599,56.897717667714595,20.0,307,278,224
2575,Electronics,Gaming,South,4,Winter,192,13,0.9356358586824133,1,679,163.1552693577536,23.400000000000002,216,205,215
2576,Grocery,Canned,East,1,Winter,344,1,0.8926766971732639,1,569,8.778052769008017,2.0,304,386,339
2577,Electronics,Gaming,North,2,Winter,291,7,0.8875304729448845,1,321,67.00885196861162,16.8,284,307,285
2578,Electronics,Laptops,East,3,Winter,366,6,0.9710935058232211,0,307,1140.832293293456,12.0,339,409,326
2579,Raw_Materials,Spices,South,1,Fall,180,5,0.8100337686997378,0,33,5.34309586590506,9.0,213,157,179
2580,Grocery,Bakery,East,3,Summer,94,6,0.9763924855663737,0,119,4.976148005406641,12.0,108,85,88
2581,Grocery,Bakery,North,5,Summer,175,2,0.9704139675657114,0,61,5.642525368459276,4.8,157,156,157
2582,Beverages,Juice,North,1,Summer,718,3,0.9012732507123579,0,948,2.098256293585073,7.199999999999999,664,803,622
2583,Grocery,Canned,East,4,Spring,383,3,0.8980405708411257,0,299,6.785369020560585,6.0,387,319,417
2584,Grocery,Snacks,South,5,Winter,305,2,0.872361473607098,0,453,9.174001985916126,3.6,277,341,261
2585,Beverages,Water,East,5,Fall,402,3,0.9988347583363468,0,476,2.048729866293853,6.0,454,384,348
2586,Grocery,Frozen,South,3,Fall,149,6,0.8222338665507682,0,268,9.606981023690498,10.8,168,123,153
2587,Grocery,Canned,West,5,Spring,216,1,0.9180430471257214,0,333,6.569105006539373,2.2,235,209,192
2588,Grocery,Canned,South,2,Fall,438,5,0.9363363180224834,1,660,10.494551561471313,9.0,471,403,430
2589,Grocery,Dairy,West,1,Summer,218,3,0.9868660016433889,0,918,5.407717657235564,6.6000000000000005,222,226,222
2590,Beverages,Soda,East,2,Spring,148,3,0.9560406993713523,1,827,6.116493144624437,6.0,138,146,134
2591,Grocery,Bakery,South,3,Fall,223,2,0.9287694405623094,0,347,9.579239875637219,3.6,253,204,209
2592,Grocery,Dairy,West,3,Spring,181,1,0.8233624633624246,0,796,10.667103588046025,2.2,206,207,160
2593,Beverages,Water,West,1,Spring,229,2,0.8747467033662935,0,565,7.812450851835694,4.4,187,220,225
2594,Raw_Materials,Herbs,West,5,Fall,305,8,0.8277683285095971,0,938,1.5226378242493097,17.6,292,301,365
2595,Electronics,Laptops,North,4,Summer,797,10,0.9762425464931027,0,431,1947.8641133004162,24.0,646,907,753
2596,Raw_Materials,Vegetables,East,3,Fall,291,3,0.9499242311127286,0,268,6.827340617403213,6.0,330,243,308
2597,Beverages,Tea,West,1,Winter,352,3,0.9515073573594459,0,634,6.060869043387555,6.6000000000000005,306,336,371
2598,Electronics,Smartphones,South,4,Winter,527,12,0.9304513035547088,0,748,1101.3229837005222,21.6,563,506,587
2599,Beverages,Water,West,5,Fall,202,1,0.9014087073873419,1,74,4.441896711826744,2.2,190,201,219
2600,Beverages,Juice,North,3,Summer,612,6,0.8299942118926995,0,172,1.3085789644552013,14.399999999999999,689,515,492
2601,Grocery,Canned,East,1,Winter,335,3,0.8659389773410104,0,173,11.178439332151203,6.0,336,281,309
2602,Electronics,Smartphones,North,1,Winter,487,10,0.8273831584953781,0,687,1149.0097344198239,24.0,452,470,559
2603,Grocery,Bakery,North,1,Fall,449,3,0.9449826285704687,0,48,3.2659652900542326,7.199999999999999,417,365,456
2604,Electronics,Gaming,North,3,Fall,540,12,0.832045755204401,1,674,200.28470516457395,28.799999999999997,502,487,454
2605,Beverages,Soda,South,4,Fall,129,5,0.9404227100343371,0,329,8.320830045870853,9.0,143,113,117
2606,Beverages,Soda,East,1,Spring,390,4,0.9384510779191809,0,369,9.145603464742747,8.0,422,388,356
2607,Raw_Materials,Spices,East,5,Spring,301,2,0.8918608957982578,0,278,2.573958193363895,4.0,279,242,345
2608,Electronics,Laptops,South,1,Spring,198,9,0.8270457308236105,0,333,693.1007140770973,16.2,197,211,202
2609,Grocery,Frozen,East,4,Fall,70,4,0.8629601652268074,0,335,4.469901594263087,8.0,58,79,73
2610,Raw_Materials,Herbs,North,3,Summer,195,7,0.8640186218151104,1,596,4.832912307643517,16.8,220,211,184
2611,Raw_Materials,Fruits,East,1,Winter,200,5,0.9400770266286587,0,266,7.390461923716487,10.0,181,225,164
2612,Raw_Materials,Herbs,South,1,Spring,247,9,0.822748603882745,0,209,4.8690185839887965,16.2,285,261,205
2613,Grocery,Dairy,North,5,Summer,46,4,0.9658137292432182,0,447,13.87469821170395,9.6,47,46,44
2614,Raw_Materials,Spices,South,5,Fall,336,6,0.9522014580371828,0,619,6.275277677684143,10.8,345,298,292
2615,Grocery,Canned,West,1,Spring,264,1,0.8372613836348548,0,113,9.37745249834933,2.2,228,240,222
2616,Raw_Materials,Grains,North,1,Fall,347,3,0.943832876355778,0,381,0.663488819474972,7.199999999999999,287,321,313
2617,Grocery,Canned,North,5,Summer,284,4,0.9337026362935643,0,914,5.663060750265977,9.6,289,231,311
2618,Beverages,Soda,East,4,Spring,439,2,0.9496241600221853,0,173,1.5171360150241564,4.0,433,511,364
2619,Beverages,Juice,North,2,Spring,292,2,0.8377857110897389,0,122,3.9001811524662555,4.8,247,338,285
2620,Beverages,Water,South,2,Spring,341,3,0.8315180644312937,0,624,1.5610014834259673,5.4,386,287,385
2621,Beverages,Coffee,East,1,Spring,293,2,0.8472967971845509,0,558,2.510342753050562,4.0,283,299,265
2622,Beverages,Juice,West,5,Summer,762,6,0.8731743406297952,0,115,4.69617324618168,13.200000000000001,688,752,701
2623,Raw_Materials,Vegetables,South,3,Spring,381,7,0.9587329962071602,0,708,4.361635590747355,12.6,424,408,439
2624,Raw_Materials,Herbs,West,3,Winter,283,4,0.94758478749577,0,373,2.128562662196411,8.8,329,294,299
2625,Raw_Materials,Herbs,West,2,Winter,286,2,0.9850903184557066,1,30,5.994330344434917,4.4,263,243,320
2626,Grocery,Dairy,West,4,Fall,246,1,0.8117259118197231,1,669,9.265104706138278,2.2,273,261,225
2627,Grocery,Dairy,North,2,Spring,267,6,0.8023112562028372,1,138,10.684647430685889,14.399999999999999,283,278,320
2628,Grocery,Snacks,South,1,Winter,121,3,0.9398277659401598,1,492,11.258719535307785,5.4,144,122,103
2629,Grocery,Frozen,South,4,Winter,457,1,0.8558574991588331,1,708,11.17688474013433,1.8,402,439,541
2630,Beverages,Tea,North,3,Winter,229,4,0.8668157791067636,1,805,9.426105110771676,9.6,271,270,265
2631,Beverages,Soda,East,5,Summer,604,1,0.9093604051829025,1,208,3.1349830052320034,2.0,559,688,616
2632,Beverages,Coffee,West,5,Spring,66,3,0.8204826246253597,1,756,3.4314007530814137,6.6000000000000005,63,68,68
2633,Electronics,Laptops,South,1,Summer,433,12,0.92853888330961,0,961,641.301602003226,21.6,408,347,480
2634,Raw_Materials,Spices,North,2,Summer,276,5,0.86502948924623,0,629,4.944397680733274,12.0,250,268,254
2635,Grocery,Canned,West,1,Winter,170,2,0.9265430248601983,1,530,6.532597106930115,4.4,183,183,171
2636,Grocery,Dairy,East,5,Winter,110,2,0.9668013826146772,0,970,7.94678432934868,4.0,113,93,127
2637,Beverages,Tea,East,3,Fall,259,2,0.834222266667486,1,429,2.528393119427258,4.0,238,249,214
2638,Grocery,Frozen,West,5,Spring,326,6,0.9861746185829041,0,235,10.086843507999363,13.200000000000001,278,285,378
2639,Grocery,Canned,East,4,Spring,139,3,0.9061376282124888,0,939,9.666271048952316,6.0,128,130,151
2640,Raw_Materials,Herbs,South,5,Winter,226,3,0.9845855530347937,1,218,2.4858832019901467,5.4,215,183,250
2641,Beverages,Juice,South,5,Winter,247,1,0.8415460164403556,1,254,5.188750213834666,1.8,235,210,203
2642,Raw_Materials,Spices,South,4,Spring,168,3,0.9209125329208475,0,297,7.207257035804598,5.4,158,164,147
2643,Electronics,Accessories,East,2,Fall,338,9,0.880777423464721,1,75,236.5797296112236,18.0,276,391,395
2644,Electronics,Gaming,South,5,Winter,243,10,0.9548444382312027,1,877,83.54428549373287,18.0,239,242,206
2645,Electronics,Laptops,North,1,Fall,612,6,0.9211817886426593,0,162,1818.2822787494051,14.399999999999999,694,600,644
2646,Beverages,Tea,South,5,Summer,554,2,0.8989030913916637,0,500,1.6058167607938856,3.6,483,617,616
2647,Grocery,Dairy,South,1,Winter,509,5,0.9825970812862017,0,444,6.794999924775772,9.0,436,461,454
2648,Beverages,Juice,East,4,Summer,430,6,0.8754234128343361,0,712,1.7210640478365646,12.0,425,360,464
2649,Beverages,Water,South,5,Winter,68,6,0.8439960409796363,0,227,9.317927747678397,10.8,64,60,56
2650,Grocery,Frozen,West,4,Summer,176,2,0.9216202373704183,0,438,1.5698341854806068,4.4,180,196,175
2651,Raw_Materials,Grains,North,4,Winter,146,7,0.9248056874345627,0,511,1.63430222080934,16.8,172,156,136
2652,Electronics,Audio,East,2,Fall,244,8,0.8878189243143751,1,675,276.2111842742343,16.0,269,204,258
2653,Raw_Materials,Vegetables,North,5,Fall,355,8,0.8973220087378765,0,798,4.8661823367547195,19.2,381,378,410
2654,Electronics,Accessories,West,1,Fall,397,12,0.99191068285998,0,603,242.65263302695445,26.400000000000002,383,465,337
2655,Beverages,Tea,East,1,Summer,552,6,0.9465371382793603,0,230,1.147660842356156,12.0,505,451,541
2656,Electronics,Gaming,East,5,Fall,295,9,0.8221203502965154,1,444,137.34661975548883,18.0,299,308,285
2657,Beverages,Coffee,South,2,Summer,125,1,0.8424260141741222,1,289,9.860190672468526,1.8,144,118,116
2658,Raw_Materials,Vegetables,North,2,Winter,193,5,0.9951153268871118,0,632,4.848642995226169,12.0,222,193,191
2659,Beverages,Soda,West,2,Summer,297,3,0.9452931107587063,1,101,8.64714509739927,6.6000000000000005,290,300,342
2660,Raw_Materials,Herbs,West,1,Winter,195,3,0.9830090252289306,1,533,7.72669607672659,6.6000000000000005,175,216,231
2661,Grocery,Bakery,East,4,Spring,478,1,0.8607722927977445,1,148,10.590567126313694,2.0,425,488,382
2662,Grocery,Canned,South,2,Spring,236,1,0.9483733720173184,1,676,5.586826463704531,1.8,192,244,258
2663,Grocery,Canned,East,1,Spring,563,4,0.9428005417047023,0,32,5.3204970797958735,8.0,640,525,588
2664,Beverages,Tea,East,1,Summer,402,3,0.858937997087875,0,426,1.6414966708882117,6.0,364,341,481
2665,Grocery,Snacks,East,4,Spring,518,1,0.9101632650901411,0,985,6.988809428085393,2.0,488,555,433
2666,Electronics,Laptops,East,5,Spring,466,12,0.9254830222540591,0,741,1873.0841234328207,24.0,523,372,524
2667,Raw_Materials,Fruits,West,5,Spring,149,4,0.896226362165493,0,357,4.085468199454856,8.8,126,138,174
2668,Raw_Materials,Vegetables,West,2,Winter,140,4,0.9654357413316026,1,246,7.3324618259508565,8.8,137,124,163
2669,Electronics,Audio,East,2,Fall,215,13,0.9665738083595979,0,774,248.7997413039069,26.0,182,205,220
2670,Beverages,Coffee,East,4,Summer,701,3,0.9701201096603114,1,943,9.85768401960952,6.0,684,648,652
2671,Beverages,Tea,South,2,Spring,308,4,0.9606847138196326,0,192,9.529257537028569,7.2,252,333,325
2672,Raw_Materials,Vegetables,East,4,Winter,288,2,0.8976166954394289,0,517,5.798624517897422,4.0,290,260,265
2673,Grocery,Canned,West,1,Fall,166,4,0.8762876596298015,0,207,13.197042016263648,8.8,185,170,160
2674,Beverages,Soda,North,2,Fall,456,4,0.9662752567428741,0,691,7.732699314691381,9.6,488,447,446
2675,Beverages,Soda,West,1,Fall,158,3,0.8980402917112534,1,132,7.3305506317799605,6.6000000000000005,158,177,145
2676,Electronics,Gaming,South,3,Winter,262,7,0.8492742797255964,1,934,220.35668181138462,12.6,296,254,245
2677,Electronics,Smartphones,West,4,Spring,282,11,0.9014687064644433,0,555,948.9393078221658,24.200000000000003,251,323,226
2678,Grocery,Bakery,North,3,Fall,464,6,0.8283699643838485,1,390,6.311866166061678,14.399999999999999,525,371,426
2679,Beverages,Water,East,2,Winter,145,1,0.9383258981197597,1,834,4.812061744473257,2.0,132,151,143
2680,Beverages,Juice,North,1,Winter,92,6,0.8671842563247814,0,524,3.6466404325573984,14.399999999999999,86,73,79
2681,Electronics,Gaming,East,2,Summer,338,14,0.8521317596894908,0,15,61.512961187972245,28.0,287,366,379
2682,Beverages,Juice,East,3,Winter,127,1,0.991301749246949,0,313,5.125990603007732,2.0,106,113,128
2683,Raw_Materials,Fruits,West,2,Fall,118,9,0.9553761991516615,0,623,7.2496196695421204,19.8,138,112,131
2684,Electronics,Accessories,West,5,Fall,116,8,0.9574139005447864,1,201,202.3541178529921,17.6,101,110,98
2685,Grocery,Snacks,West,3,Winter,351,6,0.9247443938558367,0,385,1.7865250360535567,13.200000000000001,327,399,395
2686,Electronics,Gaming,South,2,Fall,205,10,0.9678345621020594,0,534,247.13598447810259,18.0,207,172,242
2687,Beverages,Soda,West,1,Winter,277,6,0.9518324962326763,0,45,9.418613744957502,13.200000000000001,260,295,260
2688,Grocery,Canned,South,2,Fall,449,3,0.9197547408267233,1,984,12.611914159814788,5.4,515,535,410
2689,Electronics,Smartphones,West,1,Summer,626,9,0.9922248803703435,1,79,954.7872727401722,19.8,726,506,662
2690,Raw_Materials,Herbs,East,5,Spring,268,6,0.8383189899368846,0,298,1.6259029685999111,12.0,249,317,282
2691,Raw_Materials,Fruits,South,2,Summer,303,9,0.9886759437989502,0,114,3.1174991918944106,16.2,253,244,256
2692,Electronics,Laptops,North,5,Summer,368,8,0.880287632399773,0,725,1347.9303325220453,19.2,325,418,430
2693,Raw_Materials,Vegetables,South,3,Spring,242,7,0.9056797966802973,1,322,1.0764558453379216,12.6,239,286,239
2694,Raw_Materials,Herbs,South,1,Fall,134,8,0.8245478639088618,0,64,1.2970266060183864,14.4,122,160,148
2695,Raw_Materials,Fruits,North,3,Spring,440,3,0.9080214877843582,1,116,7.506904415083624,7.199999999999999,431,432,415
2696,Grocery,Snacks,South,1,Winter,242,2,0.9222413503716387,1,662,10.837676705863771,3.6,267,277,218
2697,Raw_Materials,Fruits,East,5,Spring,313,2,0.9995403083617048,0,746,2.5631528453845664,4.0,303,265,264
2698,Raw_Materials,Herbs,West,4,Summer,357,2,0.9950384822143052,0,316,2.9552023232101083,4.4,313,346,324
2699,Raw_Materials,Grains,North,2,Spring,170,8,0.9932794583748574,0,869,3.3832197821012704,19.2,160,156,203
2700,Grocery,Snacks,West,5,Fall,594,6,0.8696776120204115,0,830,2.050998096102037,13.200000000000001,651,569,631
2701,Electronics,Gaming,East,1,Summer,123,12,0.9982532997490087,0,45,226.96955964003988,24.0,119,132,137
2702,Beverages,Soda,North,1,Winter,81,1,0.8910956303190222,0,142,2.591506108820851,2.4,72,67,95
2703,Raw_Materials,Grains,West,1,Fall,91,4,0.9703672517523801,0,896,6.538400186155326,8.8,88,109,75
2704,Electronics,Audio,West,1,Summer,336,14,0.8432639938037945,0,34,256.84428033754136,30.800000000000004,329,354,290
2705,Raw_Materials,Vegetables,East,2,Winter,327,5,0.9011666359313205,1,858,5.2882563307059804,10.0,300,375,382
2706,Grocery,Canned,West,3,Fall,258,6,0.9932024192255211,0,46,11.777969207584784,13.200000000000001,309,292,264
2707,Electronics,Laptops,East,4,Winter,120,6,0.9894062793846855,0,28,757.752750029065,12.0,132,132,126
2708,Grocery,Canned,South,2,Spring,77,2,0.9367469755642853,1,44,9.063145757388915,3.6,82,62,74
2709,Raw_Materials,Herbs,East,1,Spring,293,3,0.959562864510612,0,372,5.575994858345984,6.0,334,294,329
2710,Raw_Materials,Spices,South,2,Winter,162,8,0.8352853393204803,1,427,5.4617043564070835,14.4,172,150,163
2711,Grocery,Dairy,North,5,Spring,321,1,0.9443317098968315,1,831,2.642058287004531,2.4,358,271,362
2712,Beverages,Soda,West,1,Winter,126,3,0.9236101616670744,0,439,4.099442162320344,6.6000000000000005,121,118,150
2713,Grocery,Canned,East,4,Fall,280,4,0.8183103471502493,0,527,5.550525300752712,8.0,280,296,296
2714,Raw_Materials,Vegetables,East,1,Summer,354,2,0.8226318013179353,0,476,4.793951544476813,4.0,289,315,358
2715,Grocery,Dairy,West,4,Winter,464,3,0.8216887235502525,0,906,11.713319804148545,6.6000000000000005,423,453,438
2716,Beverages,Coffee,West,4,Summer,346,2,0.9448713869659672,0,208,6.135313295531923,4.4,327,332,303
2717,Grocery,Frozen,North,3,Summer,117,3,0.8283430416495146,1,555,11.56758414112316,7.199999999999999,122,96,124
2718,Beverages,Juice,North,3,Winter,417,1,0.8935464542228941,0,577,1.890708370291073,2.4,411,438,344
